measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,109,Cuba,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0319434240460344,0.0354737157753911,0.028822778045551
5,Prevalence,109,Cuba,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0414401454240433,0.0455118497392755,0.0381336809788647
5,Prevalence,109,Cuba,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0367545460838606,0.0403083654117083,0.0339097603218471
5,Prevalence,298,American Samoa,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.1315246005974285,0.1428048485873378,0.1200859740858203
5,Prevalence,298,American Samoa,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.1214597026148586,0.1313370472446824,0.1111085122945035
5,Prevalence,298,American Samoa,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.1265519441697079,0.1362739370904852,0.1170617017195737
5,Prevalence,111,Dominican Republic,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0448998302368586,0.0499806384842584,0.040844173846608
5,Prevalence,111,Dominican Republic,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0560292234985787,0.061736194052881,0.0504387052582615
5,Prevalence,111,Dominican Republic,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0506180817479506,0.0556756863074119,0.0461784937036811
5,Prevalence,393,Saint Kitts and Nevis,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.071318153703008,0.0769321329725946,0.0650522380125207
5,Prevalence,393,Saint Kitts and Nevis,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0794979668730961,0.0854709327408394,0.0737162241329077
5,Prevalence,393,Saint Kitts and Nevis,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0755803504541672,0.0806062506856027,0.0703373321903139
5,Prevalence,90,Norway,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0504915684453794,0.0559263151123999,0.0448883366685962
5,Prevalence,90,Norway,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0319122968445047,0.035843856593723,0.0277975342068865
5,Prevalence,90,Norway,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0408956850549962,0.0455692508468593,0.0361359988696646
5,Prevalence,26,Papua New Guinea,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0760765711697653,0.0826797128573236,0.0693166831380003
5,Prevalence,26,Papua New Guinea,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0632566014158912,0.0693116266135221,0.057985122660573
5,Prevalence,26,Papua New Guinea,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0698376782447659,0.0756879415064346,0.0635707817269788
5,Prevalence,15,Myanmar,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0415660792228933,0.0455706744807234,0.0374770101027969
5,Prevalence,15,Myanmar,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0475806755659302,0.0523587117449209,0.042771360797811
5,Prevalence,15,Myanmar,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.044713853053659,0.048718874418836,0.040226874355467
5,Prevalence,184,Mozambique,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.025443634830571,0.0276014399827562,0.0232556975204054
5,Prevalence,184,Mozambique,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.018066390718985,0.0198869970627289,0.0162333044530765
5,Prevalence,184,Mozambique,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0214186406736038,0.0233880021923479,0.0193066473328162
5,Prevalence,113,Guyana,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0702099478372184,0.0766619543026877,0.0640291760040644
5,Prevalence,113,Guyana,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.1042673035766549,0.1118714263276443,0.0968076791963246
5,Prevalence,113,Guyana,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0877856358593475,0.0941130071533167,0.0818266299529231
5,Prevalence,63,Ukraine,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0217473134787355,0.0244847618707748,0.0189846621151921
5,Prevalence,63,Ukraine,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0180923297266192,0.0202872354556005,0.0158573486168634
5,Prevalence,63,Ukraine,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0194854971317396,0.0218621960210367,0.0171091677906804
5,Prevalence,203,Cabo Verde,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0428416207012896,0.047225725963276,0.0382230819412747
5,Prevalence,203,Cabo Verde,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0393120987824129,0.0440841979893731,0.0353892689320158
5,Prevalence,203,Cabo Verde,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.040807359064895,0.0452904396276305,0.036945966343496
5,Prevalence,62,Russian Federation,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0210306295540674,0.0235882208116397,0.0185338136314872
5,Prevalence,62,Russian Federation,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0160341033521635,0.0180070105708473,0.0141486152465076
5,Prevalence,62,Russian Federation,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0179650827390168,0.0201520080064197,0.0158392118593212
5,Prevalence,139,Algeria,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0587142363090909,0.0656963862940647,0.0530298283636159
5,Prevalence,139,Algeria,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0585166831851271,0.0648890002035556,0.052033205076175
5,Prevalence,139,Algeria,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0586803320285229,0.0650020940384689,0.052849027573948
5,Prevalence,157,Yemen,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0228831671277188,0.0250738821603491,0.0206485273837572
5,Prevalence,157,Yemen,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0313987955257355,0.034537786080961,0.0281131738578604
5,Prevalence,157,Yemen,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0271545622829395,0.0296814476176052,0.0244655256373405
5,Prevalence,45,Bulgaria,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0318475019024676,0.0343496004886674,0.0291194211796563
5,Prevalence,45,Bulgaria,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0289590315317181,0.0314405552691906,0.0263761376751018
5,Prevalence,45,Bulgaria,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0303805759430938,0.0325687906273926,0.0280358321665569
5,Prevalence,99,Uruguay,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0280434831272225,0.0306931192068574,0.0255509668535747
5,Prevalence,99,Uruguay,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0237417401420984,0.0262311892206692,0.0208940151525868
5,Prevalence,99,Uruguay,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0257267453852661,0.0278346787353064,0.0237716467161997
5,Prevalence,146,Lebanon,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0781974032547351,0.0869923285671692,0.0702391270911533
5,Prevalence,146,Lebanon,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0592099964050376,0.0652960532798847,0.0533326693696464
5,Prevalence,146,Lebanon,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0684137567961238,0.0754012434092228,0.0622168826601645
5,Prevalence,215,Sao Tome and Principe,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0482982175063394,0.0531616414964858,0.043393967124829
5,Prevalence,215,Sao Tome and Principe,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0398313291429865,0.0436020780367243,0.0356891354014912
5,Prevalence,215,Sao Tome and Principe,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0437390749181882,0.0478615385420671,0.0395274579823292
5,Prevalence,133,Venezuela (Bolivarian Republic of),1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0592862515925094,0.0634935506249705,0.0552349686139091
5,Prevalence,133,Venezuela (Bolivarian Republic of),2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0553116574210075,0.0590458613725689,0.0516374140377875
5,Prevalence,133,Venezuela (Bolivarian Republic of),3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0572658933938594,0.0609794885894538,0.0537515967351229
5,Prevalence,92,Spain,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0551237073937327,0.060208211568618,0.0494756781616427
5,Prevalence,92,Spain,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0392919965905905,0.0431287600212483,0.0354202681666737
5,Prevalence,92,Spain,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0468772706816974,0.0506882896683843,0.0423943258436662
5,Prevalence,200,Benin,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0366944712574081,0.0405867185268737,0.0332172651578069
5,Prevalence,200,Benin,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0309621925480259,0.033909744034124,0.0281054673368235
5,Prevalence,200,Benin,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0336410447328512,0.0369375022296182,0.0306199683826238
5,Prevalence,178,Eritrea,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0323816448710314,0.0354906096859243,0.0290095496825903
5,Prevalence,178,Eritrea,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0220268372727368,0.0242560710262927,0.0199000791793973
5,Prevalence,178,Eritrea,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0265408383309882,0.0291137867093433,0.0240869331119663
5,Prevalence,180,Kenya,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0300333637113541,0.0329366159416438,0.0268628339885355
5,Prevalence,180,Kenya,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0272032779521818,0.0299550120732218,0.024576679649551
5,Prevalence,180,Kenya,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0285228244528959,0.0313096250859276,0.0255635214231372
5,Prevalence,52,Romania,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0225577983440789,0.0244397720818257,0.0204264997604474
5,Prevalence,52,Romania,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0193826906006633,0.0212659603062348,0.017270738920427
5,Prevalence,52,Romania,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0208980994174512,0.0224411981181861,0.0189817893680004
5,Prevalence,413,Tokelau,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.1211559298741134,0.1341975507064355,0.1104280586898534
5,Prevalence,413,Tokelau,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.1138830172766161,0.1248940875387348,0.1022120112993229
5,Prevalence,413,Tokelau,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.1173691789898043,0.1281077695173194,0.1070136583734139
5,Prevalence,180,Kenya,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0305513010285195,0.0335147506922043,0.0273503910114454
5,Prevalence,180,Kenya,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0274769838346274,0.0302357755132403,0.0248613611485634
5,Prevalence,180,Kenya,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0288957085999958,0.0316859616443426,0.0259420063333021
5,Prevalence,367,Monaco,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0312091002444747,0.0354086552174817,0.027480050903296
5,Prevalence,367,Monaco,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0193369246112709,0.0219766749031213,0.0167144222331538
5,Prevalence,367,Monaco,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0248018560087929,0.0280432311037985,0.0219425181758074
5,Prevalence,28,Solomon Islands,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0649956182267816,0.0708508054257098,0.0587672623243296
5,Prevalence,28,Solomon Islands,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0610975844612365,0.0660037116990188,0.0552656359342336
5,Prevalence,28,Solomon Islands,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0631356868047229,0.0681432443614663,0.0573638170074863
5,Prevalence,182,Malawi,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0242382145359349,0.0267140566075046,0.021914642619571
5,Prevalence,182,Malawi,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0194983388633375,0.0214685967134266,0.017742496386794
5,Prevalence,182,Malawi,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0215982959536175,0.0237494363174936,0.0197350469026628
5,Prevalence,184,Mozambique,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0254237766122521,0.027848022441339,0.0230604454096164
5,Prevalence,184,Mozambique,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0181517472543784,0.0201273869296297,0.016244325813528
5,Prevalence,184,Mozambique,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0214621471930469,0.0234471248227678,0.0192749496534603
5,Prevalence,150,Oman,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0600779162543134,0.0650835133062343,0.054401784874066
5,Prevalence,150,Oman,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0566260310613682,0.0617509944800702,0.0511506758645088
5,Prevalence,150,Oman,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0588244071816012,0.0635679228392454,0.0538418175910537
5,Prevalence,105,Antigua and Barbuda,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0736648814821546,0.0804013057771896,0.0682133520365017
5,Prevalence,105,Antigua and Barbuda,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0846022498696765,0.0925192875111302,0.0780094636651422
5,Prevalence,105,Antigua and Barbuda,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0797293889965799,0.0858168954232501,0.0741607834351934
5,Prevalence,75,Austria,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0284872372656314,0.0312684350528924,0.0260240125494697
5,Prevalence,75,Austria,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0181523609961888,0.0197283606290844,0.0164936102380403
5,Prevalence,75,Austria,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0228519130093624,0.0250092268710571,0.0210413992649824
5,Prevalence,86,Italy,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0489756024280365,0.0543511245874756,0.0436903714481857
5,Prevalence,86,Italy,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0284726349339468,0.0319170579219337,0.0253523826963723
5,Prevalence,86,Italy,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0380670342841074,0.0423621254515783,0.0338939142486469
5,Prevalence,205,Côte d'Ivoire,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0425240962566028,0.0467037211816199,0.0383284158778525
5,Prevalence,205,Côte d'Ivoire,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0354627549930802,0.0392230849763326,0.0316573318959756
5,Prevalence,205,Côte d'Ivoire,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0392100773799374,0.0431643047699751,0.0354214730671878
5,Prevalence,101,Canada,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.027303756683858,0.0298345416309697,0.0241758625628505
5,Prevalence,101,Canada,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0154022039406819,0.0173504969408238,0.0134079800477815
5,Prevalence,101,Canada,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0208630797405544,0.0227754097990297,0.018514362670251
5,Prevalence,435,South Sudan,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0279321094488733,0.0307333469013511,0.0252010767477055
5,Prevalence,435,South Sudan,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0239414015343182,0.026498376631668,0.0214914034398849
5,Prevalence,435,South Sudan,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0260714526860328,0.0286858626051075,0.023704821333186
5,Prevalence,194,Lesotho,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0350214889609947,0.0384361867768995,0.0318376021931814
5,Prevalence,194,Lesotho,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0331486342248639,0.0367462440816719,0.0299639790142604
5,Prevalence,194,Lesotho,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.033888451600983,0.0373751963223566,0.0311312097220076
5,Prevalence,47,Czechia,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0292827352384423,0.0320717857348406,0.0264777669872545
5,Prevalence,47,Czechia,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0228794101275853,0.0253042850551373,0.0204901856398327
5,Prevalence,47,Czechia,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.0257586688238119,0.0275297889538208,0.02327942430924
5,Prevalence,217,Sierra Leone,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0390213244226097,0.0428434907709512,0.0353544466073442
5,Prevalence,217,Sierra Leone,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0353318524073129,0.0388799065218621,0.0318979452261265
5,Prevalence,217,Sierra Leone,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0371514250009303,0.0407080146924003,0.0336736163114826
5,Prevalence,182,Malawi,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0248944037001767,0.0272594230209324,0.0226072861262179
5,Prevalence,182,Malawi,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0199454314817803,0.0218012889634385,0.018148449551447
5,Prevalence,182,Malawi,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1992,0.0221309211599173,0.0242273390894552,0.0202670340768379
5,Prevalence,54,Slovakia,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0262648458445821,0.0294407715701683,0.0226123590763281
5,Prevalence,54,Slovakia,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0209887417339852,0.0237554330850251,0.0182648657153534
5,Prevalence,54,Slovakia,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0233908993824448,0.0260166782857976,0.0210629647872534
5,Prevalence,17,Sri Lanka,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.050515573431055,0.0555044734677198,0.0459887416887649
5,Prevalence,17,Sri Lanka,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0528232429160161,0.0575548550667356,0.0483846811762032
5,Prevalence,17,Sri Lanka,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0516677188741269,0.0561800047889043,0.0473326033618403
5,Prevalence,6,China,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0468393241767162,0.0527312905003723,0.0422638779053524
5,Prevalence,6,China,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0414856527433502,0.0463139028499036,0.0368522644100843
5,Prevalence,6,China,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1990,0.0443645911173094,0.0496471810965631,0.0396759522053381
5,Prevalence,152,Saudi Arabia,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.1126288283058767,0.123093266967901,0.1021473110345644
5,Prevalence,152,Saudi Arabia,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.106432922386387,0.1161329889645494,0.0968250780706806
5,Prevalence,152,Saudi Arabia,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,2,Percent,1991,0.1101967571534238,0.1195224529876181,0.100851112617599
